geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037199201,6037199201,2020,4170,14,0,14
1400000US06037199202,6037199202,2020,2957,50,0,50
1400000US06037199300,6037199300,2020,3545,7,0,7
1400000US06037199400,6037199400,2020,4458,34,0,34
1400000US06037199700,6037199700,2020,3185,57,0,57
1400000US06037199801,6037199801,2020,2863,3,0,3
1400000US06037199802,6037199802,2020,2541,3,0,3
1400000US06037199900,6037199900,2020,2775,22,0,22
1400000US06037201110,6037201110,2020,2329,1,0,1
1400000US06037201120,6037201120,2020,3941,47,0,47
1400000US06037201200,6037201200,2020,2580,27,0,27
1400000US06037201301,6037201301,2020,3888,6,0,6
1400000US06037201302,6037201302,2020,4190,10,0,10
1400000US06037201401,6037201401,2020,4803,28,0,28
1400000US06037201402,6037201402,2020,5115,18,0,18
1400000US06037201501,6037201501,2020,5712,32,0,32
1400000US06037201503,6037201503,2020,3320,9,0,9
1400000US06037201504,6037201504,2020,2309,1,0,1
1400000US06037201601,6037201601,2020,2272,16,0,16
1400000US06037201602,6037201602,2020,2906,29,0,29
1400000US06037201700,6037201700,2020,5881,20,0,20
1400000US06037203100,6037203100,2020,4683,4,0,4
1400000US06037203200,6037203200,2020,5008,18,0,18
1400000US06037203300,6037203300,2020,2146,101,17,84
1400000US06037203500,6037203500,2020,3071,43,0,43
1400000US06037203601,6037203601,2020,3021,20,11,9
1400000US06037203602,6037203602,2020,2046,14,8,6
1400000US06037203710,6037203710,2020,3646,9,0,9
1400000US06037203720,6037203720,2020,4135,4,0,4
1400000US06037203800,6037203800,2020,4688,8,0,8
1400000US06037203900,6037203900,2020,3125,23,0,23
1400000US06037204110,6037204110,2020,3313,27,0,27
1400000US06037204120,6037204120,2020,2906,9,0,9
1400000US06037204200,6037204200,2020,3532,27,0,27
1400000US06037204300,6037204300,2020,4816,24,0,24
1400000US06037204410,6037204410,2020,2243,29,0,29
1400000US06037204420,6037204420,2020,3273,116,75,41
1400000US06037204600,6037204600,2020,4148,30,0,30
1400000US06037204700,6037204700,2020,5271,33,0,33
1400000US06037204810,6037204810,2020,5112,20,0,20
1400000US06037204820,6037204820,2020,2138,10,0,10
1400000US06037204910,6037204910,2020,3458,15,0,15
1400000US06037204920,6037204920,2020,2723,69,0,69
1400000US06037205110,6037205110,2020,3916,2,0,2
1400000US06037205120,6037205120,2020,3428,107,0,107
1400000US06037206010,6037206010,2020,3586,80,0,80
1400000US06037206020,6037206020,2020,8116,145,0,145
1400000US06037206050,6037206050,2020,2214,81,0,81
1400000US06037206051,6037206051,2020,2829,142,0,142
1400000US06037206052,6037206052,2020,701,35,0,35
1400000US06037206053,6037206053,2020,3180,60,43,18
1400000US06037206054,6037206054,2020,2255,43,30,12
1400000US06037206201,6037206201,2020,1251,244,16,228
1400000US06037206202,6037206202,2020,2353,459,30,429
1400000US06037206301,6037206301,2020,1201,740,486,253
1400000US06037206302,6037206302,2020,412,254,167,87
1400000US06037206303,6037206303,2020,3855,2375,1561,814
1400000US06037207101,6037207101,2020,3966,4,0,4
1400000US06037207102,6037207102,2020,2573,240,38,202
1400000US06037207103,6037207103,2020,2335,16,0,16
1400000US06037207303,6037207303,2020,2027,177,125,51
1400000US06037207304,6037207304,2020,576,50,36,15
1400000US06037207305,6037207305,2020,2322,202,143,59
1400000US06037207306,6037207306,2020,2833,74,0,74
1400000US06037207307,6037207307,2020,858,23,0,23
1400000US06037207308,6037207308,2020,806,21,0,21
1400000US06037207400,6037207400,2020,1065,120,0,120
1400000US06037207501,6037207501,2020,2249,9,0,9
1400000US06037207502,6037207502,2020,2827,39,0,39
1400000US06037207711,6037207711,2020,2545,78,36,42
1400000US06037207712,6037207712,2020,1494,46,21,25
1400000US06037207901,6037207901,2020,1125,15,0,15
1400000US06037207902,6037207902,2020,3872,52,0,52
1400000US06037208001,6037208001,2020,4533,33,0,33
1400000US06037208002,6037208002,2020,3110,23,0,23
1400000US06037208301,6037208301,2020,2130,3,0,3
1400000US06037208302,6037208302,2020,4504,110,96,14
1400000US06037208401,6037208401,2020,4322,15,0,15
1400000US06037208402,6037208402,2020,2998,399,0,399
1400000US06037208501,6037208501,2020,2160,15,0,15
1400000US06037208502,6037208502,2020,3822,33,0,33
1400000US06037208610,6037208610,2020,4531,116,101,15
1400000US06037208620,6037208620,2020,4325,17,0,17
1400000US06037208710,6037208710,2020,4682,9,0,9
1400000US06037208720,6037208720,2020,4565,17,0,17
1400000US06037208801,6037208801,2020,3123,125,0,125
1400000US06037208802,6037208802,2020,3503,162,135,27
1400000US06037208902,6037208902,2020,2885,82,0,82
1400000US06037208903,6037208903,2020,4278,89,41,48
1400000US06037208904,6037208904,2020,4025,30,0,30
1400000US06037209103,6037209103,2020,3581,10,0,10
1400000US06037209104,6037209104,2020,2585,56,54,2
1400000US06037209105,6037209105,2020,1540,6,0,6
1400000US06037209106,6037209106,2020,4101,15,0,15
1400000US06037209201,6037209201,2020,1670,15,0,15
1400000US06037209202,6037209202,2020,2413,21,0,21
1400000US06037209300,6037209300,2020,4683,44,0,44
1400000US06037209401,6037209401,2020,4152,58,0,58
1400000US06037209402,6037209402,2020,3808,29,0,29
1400000US06037209403,6037209403,2020,3737,28,0,28
1400000US06037209510,6037209510,2020,2881,51,0,51
1400000US06037209520,6037209520,2020,2671,55,0,55
1400000US06037209810,6037209810,2020,2664,15,0,15
1400000US06037209820,6037209820,2020,3338,6,0,6
1400000US06037210010,6037210010,2020,3711,187,0,187
1400000US06037211000,6037211000,2020,4904,8,0,8
1400000US06037211121,6037211121,2020,2157,52,0,52
1400000US06037211122,6037211122,2020,3380,40,0,40
1400000US06037211123,6037211123,2020,1782,40,0,40
1400000US06037211124,6037211124,2020,4090,91,0,91
1400000US06037211201,6037211201,2020,2852,2,0,2
1400000US06037211202,6037211202,2020,2500,8,0,8
1400000US06037211310,6037211310,2020,4375,5,0,5
1400000US06037211320,6037211320,2020,3081,5,0,5
1400000US06037211410,6037211410,2020,2709,11,0,11
1400000US06037211420,6037211420,2020,3563,7,0,7
1400000US06037211500,6037211500,2020,4073,3,0,3
1400000US06037211701,6037211701,2020,2973,16,0,16
1400000US06037211703,6037211703,2020,4556,6,0,6
1400000US06037211704,6037211704,2020,2793,5,0,5
1400000US06037211802,6037211802,2020,4214,35,0,35
1400000US06037211803,6037211803,2020,3766,0,0,0
1400000US06037211804,6037211804,2020,3192,8,0,8
1400000US06037211910,6037211910,2020,4590,4,0,4
1400000US06037211921,6037211921,2020,2274,8,0,8
1400000US06037211922,6037211922,2020,3514,4,0,4
1400000US06037212101,6037212101,2020,3162,49,0,49
1400000US06037212102,6037212102,2020,2316,14,0,14
1400000US06037212202,6037212202,2020,3572,6,0,6
1400000US06037212203,6037212203,2020,3002,36,0,36
1400000US06037212204,6037212204,2020,3548,18,0,18
1400000US06037212303,6037212303,2020,3437,29,0,29
1400000US06037212304,6037212304,2020,1779,8,0,8
1400000US06037212305,6037212305,2020,3228,25,0,25
1400000US06037212306,6037212306,2020,3051,8,0,8
1400000US06037212410,6037212410,2020,4623,7,0,7
1400000US06037212420,6037212420,2020,3540,1,0,1
1400000US06037212501,6037212501,2020,2000,4,0,4
1400000US06037212502,6037212502,2020,2779,26,0,26
1400000US06037212610,6037212610,2020,4042,12,0,12
1400000US06037212620,6037212620,2020,4266,5,0,5
1400000US06037212701,6037212701,2020,2509,10,0,10
1400000US06037212702,6037212702,2020,3647,17,0,17
1400000US06037212800,6037212800,2020,4051,9,0,9
1400000US06037212900,6037212900,2020,4631,7,0,7
1400000US06037213100,6037213100,2020,3036,46,0,46
1400000US06037213201,6037213201,2020,4420,55,0,55
1400000US06037213202,6037213202,2020,3897,7,0,7
1400000US06037213310,6037213310,2020,4005,3,0,3
1400000US06037213320,6037213320,2020,2419,18,0,18
1400000US06037213401,6037213401,2020,5124,10,0,10
1400000US06037213402,6037213402,2020,4519,11,0,11
1400000US06037214000,6037214000,2020,3817,29,0,29
1400000US06037214100,6037214100,2020,3912,5,0,5
1400000US06037214400,6037214400,2020,2925,11,0,11
1400000US06037214501,6037214501,2020,2860,18,0,18
1400000US06037214503,6037214503,2020,3504,0,0,0
1400000US06037214504,6037214504,2020,2826,0,0,0
1400000US06037214505,6037214505,2020,2627,0,0,0
1400000US06037214600,6037214600,2020,2544,17,0,17
1400000US06037214700,6037214700,2020,2625,24,0,24
1400000US06037214800,6037214800,2020,3038,27,0,27
1400000US06037214902,6037214902,2020,2950,11,0,11
1400000US06037214903,6037214903,2020,1349,4,0,4
1400000US06037214904,6037214904,2020,1741,5,0,5
1400000US06037215101,6037215101,2020,2930,10,0,10
1400000US06037215102,6037215102,2020,3070,2,0,2
1400000US06037216100,6037216100,2020,2428,2,0,2
1400000US06037216201,6037216201,2020,2697,7,0,7
1400000US06037216202,6037216202,2020,2934,8,0,8
1400000US06037216301,6037216301,2020,2189,1,0,1
1400000US06037216302,6037216302,2020,2753,1,0,1
1400000US06037216401,6037216401,2020,4380,6,0,6
1400000US06037216402,6037216402,2020,2845,1,0,1
1400000US06037216700,6037216700,2020,3777,20,0,20
1400000US06037216800,6037216800,2020,3070,8,0,8
1400000US06037216901,6037216901,2020,3175,3,0,3
1400000US06037216902,6037216902,2020,1767,2,0,2
1400000US06037217001,6037217001,2020,3240,9,0,9
1400000US06037217002,6037217002,2020,5058,15,0,15
1400000US06037217101,6037217101,2020,2686,2,0,2
1400000US06037217102,6037217102,2020,3405,2,0,2
1400000US06037217200,6037217200,2020,4105,60,0,60
1400000US06037218110,6037218110,2020,3380,11,0,11
1400000US06037218120,6037218120,2020,4996,16,2,14
1400000US06037218210,6037218210,2020,3763,3,0,3
1400000US06037218220,6037218220,2020,4335,1,0,1
1400000US06037218300,6037218300,2020,5289,42,24,18
1400000US06037218400,6037218400,2020,4774,9,0,9
1400000US06037218500,6037218500,2020,2667,56,45,11
1400000US06037218600,6037218600,2020,3193,17,0,17
1400000US06037218701,6037218701,2020,2239,44,32,12
1400000US06037218702,6037218702,2020,2218,22,12,10
1400000US06037218800,6037218800,2020,2998,22,0,22
1400000US06037218900,6037218900,2020,6093,14,0,14
1400000US06037219010,6037219010,2020,3298,13,0,13
1400000US06037219020,6037219020,2020,4817,27,14,13
1400000US06037219300,6037219300,2020,4193,10,0,10
1400000US06037219500,6037219500,2020,1720,7,0,7
1400000US06037219700,6037219700,2020,4207,30,0,30
1400000US06037219800,6037219800,2020,3042,20,0,20
1400000US06037219901,6037219901,2020,4489,19,0,19
1400000US06037219902,6037219902,2020,3682,21,0,21
1400000US06037220000,6037220000,2020,5259,39,0,39
1400000US06037220100,6037220100,2020,2727,7,0,7
1400000US06037221110,6037221110,2020,3850,10,0,10
1400000US06037221120,6037221120,2020,3256,11,0,11
1400000US06037221210,6037221210,2020,3265,15,0,15
1400000US06037221220,6037221220,2020,3712,16,0,16
1400000US06037221302,6037221302,2020,5290,37,0,37
1400000US06037221303,6037221303,2020,2838,20,0,20
1400000US06037221304,6037221304,2020,3894,15,11,4
1400000US06037221401,6037221401,2020,3523,1,0,1
1400000US06037221402,6037221402,2020,2857,15,0,15
1400000US06037221500,6037221500,2020,4018,19,0,19
1400000US06037221601,6037221601,2020,3159,12,0,12
1400000US06037221602,6037221602,2020,2939,13,0,13
1400000US06037221710,6037221710,2020,2540,11,0,11
1400000US06037221810,6037221810,2020,2747,7,0,7
1400000US06037221820,6037221820,2020,2425,0,0,0
1400000US06037221900,6037221900,2020,3627,15,12,3
1400000US06037222001,6037222001,2020,3022,16,0,16
1400000US06037222002,6037222002,2020,4573,29,0,29
1400000US06037222100,6037222100,2020,4018,2,0,2
1400000US06037222200,6037222200,2020,3614,9,0,9
1400000US06037222500,6037222500,2020,5255,38,0,38
1400000US06037222600,6037222600,2020,5341,31,0,31
1400000US06037222700,6037222700,2020,4190,16,0,16
1400000US06037224010,6037224010,2020,2427,162,0,162
1400000US06037224020,6037224020,2020,2610,162,0,162
1400000US06037224200,6037224200,2020,2527,60,10,50
1400000US06037224310,6037224310,2020,2208,37,26,11
1400000US06037224320,6037224320,2020,3340,8,0,8
1400000US06037224410,6037224410,2020,3235,21,0,21
1400000US06037224420,6037224420,2020,2461,14,0,14
1400000US06037224600,6037224600,2020,3317,207,163,44
1400000US06037224701,6037224701,2020,2389,16,0,16
1400000US06037224702,6037224702,2020,4013,27,0,27
1400000US06037226001,6037226001,2020,2441,293,0,293
1400000US06037226002,6037226002,2020,1807,537,0,537
1400000US06037226410,6037226410,2020,3541,25,0,25
1400000US06037226420,6037226420,2020,5511,9,0,9
1400000US06037226701,6037226701,2020,3429,43,0,43
1400000US06037226702,6037226702,2020,3708,47,0,47
1400000US06037227010,6037227010,2020,5372,36,0,36
1400000US06037227020,6037227020,2020,3692,16,0,16
1400000US06037228100,6037228100,2020,5120,34,0,34
1400000US06037228210,6037228210,2020,4078,22,0,22
1400000US06037228220,6037228220,2020,4546,13,0,13
1400000US06037228310,6037228310,2020,4533,50,0,50
1400000US06037228320,6037228320,2020,3210,7,0,7
1400000US06037228410,6037228410,2020,3517,2,0,2
1400000US06037228420,6037228420,2020,3325,5,0,5
1400000US06037228500,6037228500,2020,4865,97,91,6
1400000US06037228600,6037228600,2020,4973,41,3,38
1400000US06037228710,6037228710,2020,3858,87,54,33
1400000US06037228720,6037228720,2020,4864,19,0,19
1400000US06037228800,6037228800,2020,5509,47,0,47
1400000US06037228900,6037228900,2020,2731,53,0,53
1400000US06037229100,6037229100,2020,5108,83,0,83
1400000US06037229200,6037229200,2020,4656,31,8,23
1400000US06037229300,6037229300,2020,5810,2,0,2
1400000US06037229410,6037229410,2020,3469,28,0,28
1400000US06037229420,6037229420,2020,4963,50,0,50
1400000US06037231100,6037231100,2020,3429,329,172,157
1400000US06037231210,6037231210,2020,3496,0,0,0
1400000US06037231220,6037231220,2020,4635,48,7,41
1400000US06037231301,6037231301,2020,1830,5,0,5
1400000US06037231302,6037231302,2020,3314,9,0,9
1400000US06037231400,6037231400,2020,5199,5,0,5
1400000US06037231500,6037231500,2020,4975,10,0,10
1400000US06037231601,6037231601,2020,2379,29,10,19
1400000US06037231602,6037231602,2020,2346,28,10,18
1400000US06037231603,6037231603,2020,2385,29,10,19
1400000US06037231710,6037231710,2020,3893,12,0,12
1400000US06037231720,6037231720,2020,5046,56,0,56
1400000US06037231800,6037231800,2020,5034,51,0,51
1400000US06037231901,6037231901,2020,2268,33,6,26
1400000US06037231902,6037231902,2020,3003,43,9,35
1400000US06037232110,6037232110,2020,2998,19,0,19
1400000US06037232120,6037232120,2020,5555,72,0,72
1400000US06037232200,6037232200,2020,3015,49,2,47
1400000US06037232300,6037232300,2020,4753,70,63,7
1400000US06037232401,6037232401,2020,3690,92,73,19
1400000US06037232402,6037232402,2020,3519,88,70,18
1400000US06037232500,6037232500,2020,4704,192,184,8
1400000US06037232601,6037232601,2020,2131,6,0,6
1400000US06037232602,6037232602,2020,4292,13,0,13
1400000US06037232701,6037232701,2020,2527,18,13,5
1400000US06037232702,6037232702,2020,4131,30,22,8
1400000US06037232800,6037232800,2020,4016,88,0,88
1400000US06037234001,6037234001,2020,2746,2,0,2
1400000US06037234002,6037234002,2020,2290,1,0,1
1400000US06037234200,6037234200,2020,2359,24,0,24
1400000US06037234301,6037234301,2020,2406,38,0,38
1400000US06037234302,6037234302,2020,1748,27,0,27
1400000US06037234501,6037234501,2020,2602,0,0,0
1400000US06037234502,6037234502,2020,2861,38,38,0
1400000US06037234600,6037234600,2020,4739,70,20,50
1400000US06037234700,6037234700,2020,3799,29,0,29
1400000US06037234800,6037234800,2020,3519,17,0,17
1400000US06037234901,6037234901,2020,2781,24,0,24
1400000US06037234902,6037234902,2020,3908,23,0,23
1400000US06037235100,6037235100,2020,4930,32,0,32
1400000US06037235201,6037235201,2020,2765,7,0,7
1400000US06037235202,6037235202,2020,4349,39,0,39
1400000US06037236001,6037236001,2020,2499,10,0,10
1400000US06037236101,6037236101,2020,3248,8,0,8
1400000US06037236102,6037236102,2020,2557,6,0,6
1400000US06037236203,6037236203,2020,3269,3,0,3
1400000US06037236204,6037236204,2020,2944,0,0,0
1400000US06037236205,6037236205,2020,2143,3,0,3
1400000US06037236206,6037236206,2020,3529,5,0,5
1400000US06037236400,6037236400,2020,4500,2,0,2
1400000US06037237101,6037237101,2020,3926,59,12,47
1400000US06037237102,6037237102,2020,3224,41,0,41
1400000US06037237201,6037237201,2020,3581,47,44,3
1400000US06037237202,6037237202,2020,4708,219,92,127
1400000US06037237300,6037237300,2020,5080,20,0,20
1400000US06037237401,6037237401,2020,3967,45,29,16
1400000US06037237402,6037237402,2020,3011,16,0,16
1400000US06037237500,6037237500,2020,2785,4,0,4
1400000US06037237600,6037237600,2020,3687,4,0,4
1400000US06037237710,6037237710,2020,3762,55,0,55
1400000US06037237720,6037237720,2020,3368,9,0,9
1400000US06037237800,6037237800,2020,3684,51,0,51
1400000US06037237900,6037237900,2020,4379,59,0,59
1400000US06037238000,6037238000,2020,5607,107,0,107
1400000US06037238100,6037238100,2020,4311,135,97,38
1400000US06037238200,6037238200,2020,4878,785,751,34
1400000US06037238310,6037238310,2020,5220,56,0,56
1400000US06037238320,6037238320,2020,4155,32,0,32
1400000US06037238400,6037238400,2020,5301,91,0,91
1400000US06037239201,6037239201,2020,3842,83,0,83
1400000US06037239202,6037239202,2020,5589,124,0,124
1400000US06037239310,6037239310,2020,4043,31,0,31
1400000US06037239320,6037239320,2020,4358,4,0,4
1400000US06037239330,6037239330,2020,2995,50,0,50
1400000US06037239501,6037239501,2020,3743,10,0,10
1400000US06037239502,6037239502,2020,3905,22,12,10
1400000US06037239601,6037239601,2020,3573,21,0,21
1400000US06037239602,6037239602,2020,3862,5,0,5
1400000US06037239701,6037239701,2020,4727,48,32,16
1400000US06037239702,6037239702,2020,4099,88,37,51
1400000US06037239801,6037239801,2020,3404,22,19,3
1400000US06037239802,6037239802,2020,5393,48,26,22
1400000US06037240010,6037240010,2020,3711,41,0,41
1400000US06037240020,6037240020,2020,5595,53,0,53
1400000US06037240200,6037240200,2020,5335,152,91,61
1400000US06037240301,6037240301,2020,3005,78,29,49
1400000US06037240302,6037240302,2020,2209,57,21,36
1400000US06037240401,6037240401,2020,5759,142,0,142
1400000US06037240402,6037240402,2020,3756,108,16,92
1400000US06037240500,6037240500,2020,6552,68,30,38
1400000US06037240600,6037240600,2020,5972,40,0,40
1400000US06037240700,6037240700,2020,6651,45,0,45
1400000US06037240800,6037240800,2020,4591,36,0,36
1400000US06037240901,6037240901,2020,2033,31,0,31
1400000US06037240902,6037240902,2020,4163,63,0,63
1400000US06037241001,6037241001,2020,4456,65,0,65
