geoid,geoid20,year,denom_total_pop,pm25_concentration
1400000US06037206020,6037206020,2021,8947,12.87
1400000US06037206050,6037206050,2021,2072,12.41
1400000US06037206051,6037206051,2021,3256,12.35
1400000US06037206052,6037206052,2021,807,12.35
1400000US06037206053,6037206053,2021,3321,12.56
1400000US06037206054,6037206054,2021,2354,12.56
1400000US06037206201,6037206201,2021,1388,12.71
1400000US06037206202,6037206202,2021,2613,12.71
1400000US06037206301,6037206301,2021,1340,12.4
1400000US06037206302,6037206302,2021,460,12.4
1400000US06037206303,6037206303,2021,4303,12.4
1400000US06037207101,6037207101,2021,3717,12.88
1400000US06037207102,6037207102,2021,2926,12.88
1400000US06037207103,6037207103,2021,2393,12.88
1400000US06037207303,6037207303,2021,2021,12.52
1400000US06037207304,6037207304,2021,574,12.52
1400000US06037207305,6037207305,2021,2316,12.52
1400000US06037207306,6037207306,2021,3027,12.52
1400000US06037207307,6037207307,2021,917,12.52
1400000US06037207308,6037207308,2021,861,12.52
1400000US06037207400,6037207400,2021,1539,12.63
1400000US06037207501,6037207501,2021,2193,12.54
1400000US06037207502,6037207502,2021,2888,12.52
1400000US06037207711,6037207711,2021,2940,12.34
1400000US06037207712,6037207712,2021,1725,12.34
1400000US06037207901,6037207901,2021,1612,12.3
1400000US06037207902,6037207902,2021,5550,12.3
1400000US06037208001,6037208001,2021,4453,12.54
1400000US06037208002,6037208002,2021,3055,12.54
1400000US06037208301,6037208301,2021,2148,12.34
1400000US06037208302,6037208302,2021,5269,12.34
1400000US06037208401,6037208401,2021,4765,12.34
1400000US06037208402,6037208402,2021,2896,12.34
1400000US06037208501,6037208501,2021,2267,12.22
1400000US06037208502,6037208502,2021,4364,12.21
1400000US06037208610,6037208610,2021,4351,12.19
1400000US06037208620,6037208620,2021,4446,12.19
1400000US06037208710,6037208710,2021,4858,12.21
1400000US06037208720,6037208720,2021,4319,12.21
1400000US06037208801,6037208801,2021,3027,12.21
1400000US06037208802,6037208802,2021,3069,12.21
1400000US06037208902,6037208902,2021,2692,12.23
1400000US06037208903,6037208903,2021,4345,12.21
1400000US06037208904,6037208904,2021,3978,12.23
1400000US06037209103,6037209103,2021,3679,12.35
1400000US06037209104,6037209104,2021,2560,12.35
1400000US06037209105,6037209105,2021,1624,12.35
1400000US06037209106,6037209106,2021,4326,12.35
1400000US06037209201,6037209201,2021,1859,12.35
1400000US06037209202,6037209202,2021,2686,12.35
1400000US06037209300,6037209300,2021,4885,12.26
1400000US06037209401,6037209401,2021,4472,12.18
1400000US06037209402,6037209402,2021,3963,12.23
1400000US06037209403,6037209403,2021,4148,12.23
1400000US06037209510,6037209510,2021,3076,12.18
1400000US06037209520,6037209520,2021,2797,12.23
1400000US06037209810,6037209810,2021,2594,12.18
1400000US06037209820,6037209820,2021,3073,12.18
1400000US06037210010,6037210010,2021,3561,12.26
1400000US06037211000,6037211000,2021,5124,11.97
1400000US06037211121,6037211121,2021,2253,12.19
1400000US06037211122,6037211122,2021,3163,12.12
1400000US06037211123,6037211123,2021,1710,12.13
1400000US06037211124,6037211124,2021,3925,12.13
1400000US06037211201,6037211201,2021,2562,12.1
1400000US06037211202,6037211202,2021,2239,12.1
1400000US06037211310,6037211310,2021,3873,12.09
1400000US06037211320,6037211320,2021,3337,12.12
1400000US06037211410,6037211410,2021,2736,12.05
1400000US06037211420,6037211420,2021,3573,12.05
1400000US06037211500,6037211500,2021,4175,11.96
1400000US06037211701,6037211701,2021,2596,12.03
1400000US06037211703,6037211703,2021,4841,12.03
1400000US06037211704,6037211704,2021,2796,12.03
1400000US06037211802,6037211802,2021,4682,12.09
1400000US06037211803,6037211803,2021,3701,12.09
1400000US06037211804,6037211804,2021,3221,12.09
1400000US06037211910,6037211910,2021,4371,12.09
1400000US06037211921,6037211921,2021,2521,12.12
1400000US06037211922,6037211922,2021,3269,12.12
1400000US06037212101,6037212101,2021,3187,12.13
1400000US06037212102,6037212102,2021,2291,12.1
1400000US06037212202,6037212202,2021,3424,12.18
1400000US06037212203,6037212203,2021,2914,12.13
1400000US06037212204,6037212204,2021,3584,12.13
1400000US06037212303,6037212303,2021,3837,12.13
1400000US06037212304,6037212304,2021,1832,12.1
1400000US06037212305,6037212305,2021,3025,12.1
1400000US06037212306,6037212306,2021,3413,12.1
1400000US06037212410,6037212410,2021,4318,12.1
1400000US06037212420,6037212420,2021,3517,12.1
1400000US06037212501,6037212501,2021,1940,12.09
1400000US06037212502,6037212502,2021,2810,12.09
1400000US06037212610,6037212610,2021,4447,12.09
1400000US06037212620,6037212620,2021,4087,12.09
1400000US06037212701,6037212701,2021,2276,12.06
1400000US06037212702,6037212702,2021,3632,12.04
1400000US06037212800,6037212800,2021,3543,12.01
1400000US06037212900,6037212900,2021,4067,12.05
1400000US06037213100,6037213100,2021,3014,12.08
1400000US06037213201,6037213201,2021,3932,12.08
1400000US06037213202,6037213202,2021,3942,12.08
1400000US06037213310,6037213310,2021,3015,12.11
1400000US06037213320,6037213320,2021,2469,12.11
1400000US06037213401,6037213401,2021,4859,12.18
1400000US06037213402,6037213402,2021,4857,12.18
1400000US06037214000,6037214000,2021,4277,11.84
1400000US06037214100,6037214100,2021,3668,11.89
1400000US06037214400,6037214400,2021,2916,11.84
1400000US06037214501,6037214501,2021,2702,11.73
1400000US06037214503,6037214503,2021,3422,11.86
1400000US06037214504,6037214504,2021,2739,11.86
1400000US06037214505,6037214505,2021,2546,11.86
1400000US06037214600,6037214600,2021,2383,11.72
1400000US06037214700,6037214700,2021,2414,11.72
1400000US06037214800,6037214800,2021,2813,11.69
1400000US06037214902,6037214902,2021,2550,11.7
1400000US06037214903,6037214903,2021,1419,11.68
1400000US06037214904,6037214904,2021,1831,11.68
1400000US06037215101,6037215101,2021,3015,11.73
1400000US06037215102,6037215102,2021,3059,11.86
1400000US06037216100,6037216100,2021,2151,12.02
1400000US06037216201,6037216201,2021,2767,11.98
1400000US06037216202,6037216202,2021,3011,11.98
1400000US06037216301,6037216301,2021,1935,11.82
1400000US06037216302,6037216302,2021,2432,11.82
1400000US06037216401,6037216401,2021,3772,11.7
1400000US06037216402,6037216402,2021,2521,11.7
1400000US06037216700,6037216700,2021,3835,11.7
1400000US06037216800,6037216800,2021,3203,11.7
1400000US06037216901,6037216901,2021,3139,11.73
1400000US06037216902,6037216902,2021,1747,11.73
1400000US06037217001,6037217001,2021,2724,11.68
1400000US06037217002,6037217002,2021,4639,11.7
1400000US06037217101,6037217101,2021,2743,11.93
1400000US06037217102,6037217102,2021,3476,11.93
1400000US06037217200,6037217200,2021,4156,12.01
1400000US06037218110,6037218110,2021,3195,12.01
1400000US06037218120,6037218120,2021,4638,12.05
1400000US06037218210,6037218210,2021,3721,12
1400000US06037218220,6037218220,2021,3859,12.01
1400000US06037218300,6037218300,2021,5290,11.85
1400000US06037218400,6037218400,2021,4737,11.85
1400000US06037218500,6037218500,2021,2641,11.96
1400000US06037218600,6037218600,2021,3148,11.99
1400000US06037218701,6037218701,2021,2324,11.99
1400000US06037218702,6037218702,2021,2056,11.99
1400000US06037218800,6037218800,2021,2752,12
1400000US06037218900,6037218900,2021,6149,12
1400000US06037219010,6037219010,2021,3027,12
1400000US06037219020,6037219020,2021,5411,11.99
1400000US06037219300,6037219300,2021,4239,11.96
1400000US06037219500,6037219500,2021,2084,11.92
1400000US06037219700,6037219700,2021,4507,11.94
1400000US06037219800,6037219800,2021,2861,11.95
1400000US06037219901,6037219901,2021,4150,11.95
1400000US06037219902,6037219902,2021,3809,11.85
1400000US06037220000,6037220000,2021,4711,11.96
1400000US06037220100,6037220100,2021,2415,11.91
1400000US06037221110,6037221110,2021,3705,12.18
1400000US06037221120,6037221120,2021,3197,12.18
1400000US06037221210,6037221210,2021,3165,12.06
1400000US06037221220,6037221220,2021,3376,12.07
1400000US06037221302,6037221302,2021,4373,12.02
1400000US06037221303,6037221303,2021,2806,12.08
1400000US06037221304,6037221304,2021,3656,12.05
1400000US06037221401,6037221401,2021,3628,12.01
1400000US06037221402,6037221402,2021,2851,12.02
1400000US06037221500,6037221500,2021,3875,12.05
1400000US06037221601,6037221601,2021,3141,12.11
1400000US06037221602,6037221602,2021,3030,12.07
1400000US06037221710,6037221710,2021,2833,12.11
1400000US06037221810,6037221810,2021,2892,12.11
1400000US06037221820,6037221820,2021,2363,12.05
1400000US06037221900,6037221900,2021,4248,12.05
1400000US06037222001,6037222001,2021,3142,12.01
1400000US06037222002,6037222002,2021,5243,12
1400000US06037222100,6037222100,2021,4331,12.03
1400000US06037222200,6037222200,2021,4016,12.05
1400000US06037222500,6037222500,2021,5120,12.03
1400000US06037222600,6037222600,2021,5549,12.03
1400000US06037222700,6037222700,2021,4115,12.01
1400000US06037224010,6037224010,2021,2845,12.23
1400000US06037224020,6037224020,2021,2733,12.17
1400000US06037224200,6037224200,2021,2557,12.17
1400000US06037224310,6037224310,2021,2422,12.18
1400000US06037224320,6037224320,2021,2972,12.18
1400000US06037224410,6037224410,2021,3194,12.17
1400000US06037224420,6037224420,2021,2637,12.11
1400000US06037224600,6037224600,2021,3385,12.08
1400000US06037224701,6037224701,2021,2311,12.11
1400000US06037224702,6037224702,2021,3881,12.11
1400000US06037226001,6037226001,2021,2615,12.16
1400000US06037226002,6037226002,2021,1820,12.25
1400000US06037226410,6037226410,2021,3665,12.1
1400000US06037226420,6037226420,2021,5531,12.16
1400000US06037226701,6037226701,2021,3681,12.1
1400000US06037226702,6037226702,2021,3980,12.1
1400000US06037227010,6037227010,2021,5705,12.1
1400000US06037227020,6037227020,2021,3623,12.1
1400000US06037228100,6037228100,2021,5505,12.16
1400000US06037228210,6037228210,2021,4233,12.1
1400000US06037228220,6037228220,2021,4375,12.16
1400000US06037228310,6037228310,2021,4523,12.07
1400000US06037228320,6037228320,2021,3122,12.07
1400000US06037228410,6037228410,2021,3600,12.05
1400000US06037228420,6037228420,2021,3304,12.05
1400000US06037228500,6037228500,2021,4869,12.03
1400000US06037228600,6037228600,2021,5301,12.05
1400000US06037228710,6037228710,2021,3982,12.11
1400000US06037228720,6037228720,2021,4825,12.21
1400000US06037228800,6037228800,2021,5353,12.21
1400000US06037228900,6037228900,2021,2918,12.17
1400000US06037229100,6037229100,2021,5146,12.15
1400000US06037229200,6037229200,2021,5072,12.11
1400000US06037229300,6037229300,2021,5715,12
1400000US06037229410,6037229410,2021,3697,12
1400000US06037229420,6037229420,2021,4759,12.11
1400000US06037231100,6037231100,2021,3474,12.08
1400000US06037231210,6037231210,2021,4040,11.99
1400000US06037231220,6037231220,2021,4653,12.01
1400000US06037231301,6037231301,2021,2047,11.98
1400000US06037231302,6037231302,2021,3707,11.98
1400000US06037231400,6037231400,2021,4745,11.98
1400000US06037231500,6037231500,2021,5396,11.96
1400000US06037231601,6037231601,2021,2483,11.98
1400000US06037231602,6037231602,2021,2449,11.98
1400000US06037231603,6037231603,2021,2489,11.98
1400000US06037231710,6037231710,2021,4165,11.98
1400000US06037231720,6037231720,2021,4934,12.01
1400000US06037231800,6037231800,2021,5436,12.01
1400000US06037231901,6037231901,2021,2652,12
1400000US06037231902,6037231902,2021,3510,12
1400000US06037232110,6037232110,2021,3038,11.97
1400000US06037232120,6037232120,2021,5567,12
1400000US06037232200,6037232200,2021,3487,11.98
1400000US06037232300,6037232300,2021,6006,11.96
1400000US06037232401,6037232401,2021,3768,11.95
1400000US06037232402,6037232402,2021,3593,11.95
1400000US06037232500,6037232500,2021,4940,11.95
1400000US06037232601,6037232601,2021,2267,11.97
1400000US06037232602,6037232602,2021,4566,11.97
1400000US06037232701,6037232701,2021,2493,11.97
1400000US06037232702,6037232702,2021,4075,11.97
1400000US06037232800,6037232800,2021,4489,11.99
1400000US06037234001,6037234001,2021,2954,11.96
1400000US06037234002,6037234002,2021,2463,11.96
1400000US06037234200,6037234200,2021,2424,11.94
1400000US06037234301,6037234301,2021,2203,11.92
1400000US06037234302,6037234302,2021,1602,11.92
1400000US06037234501,6037234501,2021,2845,11.93
1400000US06037234502,6037234502,2021,3017,11.93
1400000US06037234600,6037234600,2021,4908,11.92
1400000US06037234700,6037234700,2021,3690,11.95
1400000US06037234800,6037234800,2021,3317,11.95
1400000US06037234901,6037234901,2021,3321,11.93
1400000US06037234902,6037234902,2021,4088,11.93
1400000US06037235100,6037235100,2021,4401,11.91
1400000US06037235201,6037235201,2021,2682,11.94
1400000US06037235202,6037235202,2021,4331,11.93
1400000US06037236001,6037236001,2021,2290,11.72
1400000US06037236101,6037236101,2021,3452,11.92
1400000US06037236102,6037236102,2021,2718,11.92
1400000US06037236203,6037236203,2021,3118,11.92
1400000US06037236204,6037236204,2021,3109,11.92
1400000US06037236205,6037236205,2021,2178,11.91
1400000US06037236206,6037236206,2021,3586,11.91
1400000US06037236400,6037236400,2021,4282,11.89
1400000US06037237101,6037237101,2021,4409,11.97
1400000US06037237102,6037237102,2021,3407,11.97
1400000US06037237201,6037237201,2021,3814,11.97
1400000US06037237202,6037237202,2021,4556,11.96
1400000US06037237300,6037237300,2021,5311,11.96
1400000US06037237401,6037237401,2021,4217,11.96
1400000US06037237402,6037237402,2021,3335,11.96
1400000US06037237500,6037237500,2021,2922,11.97
1400000US06037237600,6037237600,2021,4101,11.97
1400000US06037237710,6037237710,2021,4410,12.03
1400000US06037237720,6037237720,2021,3707,12.03
1400000US06037237800,6037237800,2021,3796,12.03
1400000US06037237900,6037237900,2021,4405,12.02
1400000US06037238000,6037238000,2021,6174,12.03
1400000US06037238100,6037238100,2021,5163,12.01
1400000US06037238200,6037238200,2021,5565,12.07
1400000US06037238310,6037238310,2021,5002,12.12
1400000US06037238320,6037238320,2021,3804,12.12
1400000US06037238400,6037238400,2021,4694,12.05
1400000US06037239201,6037239201,2021,3753,12.05
1400000US06037239202,6037239202,2021,5999,12.14
1400000US06037239310,6037239310,2021,4501,12.13
1400000US06037239320,6037239320,2021,4086,12.13
1400000US06037239330,6037239330,2021,2458,12.15
1400000US06037239501,6037239501,2021,3729,12.15
1400000US06037239502,6037239502,2021,4016,12.12
1400000US06037239601,6037239601,2021,3682,12.13
1400000US06037239602,6037239602,2021,4016,12.11
1400000US06037239701,6037239701,2021,5134,12.11
1400000US06037239702,6037239702,2021,4334,12.12
1400000US06037239801,6037239801,2021,3705,12.12
1400000US06037239802,6037239802,2021,5461,12.1
1400000US06037240010,6037240010,2021,3737,12.1
1400000US06037240020,6037240020,2021,5223,12.09
1400000US06037240200,6037240200,2021,5159,12.12
1400000US06037240301,6037240301,2021,3249,12.1
1400000US06037240302,6037240302,2021,2388,12.1
1400000US06037240401,6037240401,2021,6379,12.09
1400000US06037240402,6037240402,2021,3763,12.09
1400000US06037240500,6037240500,2021,7326,12.1
1400000US06037240600,6037240600,2021,6167,12.09
1400000US06037240700,6037240700,2021,6596,12.08
1400000US06037240800,6037240800,2021,4341,12.06
1400000US06037240901,6037240901,2021,2210,12.09
1400000US06037240902,6037240902,2021,4526,12.09
1400000US06037241001,6037241001,2021,4197,12.1
1400000US06037241002,6037241002,2021,4144,12.1
1400000US06037241110,6037241110,2021,3356,12.09
1400000US06037241120,6037241120,2021,5146,12.09
1400000US06037241201,6037241201,2021,3015,12.1
1400000US06037241202,6037241202,2021,5776,12.1
1400000US06037241300,6037241300,2021,2480,12.1
1400000US06037241400,6037241400,2021,3785,12.11
1400000US06037242000,6037242000,2021,4189,12.07
1400000US06037242100,6037242100,2021,3536,12.07
1400000US06037242201,6037242201,2021,3225,12.07
1400000US06037242202,6037242202,2021,3177,12.07
1400000US06037242300,6037242300,2021,4952,12.07
1400000US06037242600,6037242600,2021,4756,12.07
1400000US06037242700,6037242700,2021,6035,12.07
1400000US06037243001,6037243001,2021,3317,12.07
1400000US06037243002,6037243002,2021,3747,12.07
1400000US06037243100,6037243100,2021,6538,12.09
1400000US06037261102,6037261102,2021,3520,11.33
1400000US06037261103,6037261103,2021,1054,11.36
1400000US06037261104,6037261104,2021,2329,11.36
1400000US06037261200,6037261200,2021,4182,11.35
1400000US06037262100,6037262100,2021,2678,11.39
1400000US06037262200,6037262200,2021,4405,11.41
1400000US06037262301,6037262301,2021,2748,11.37
1400000US06037262302,6037262302,2021,2845,11.47
1400000US06037262303,6037262303,2021,3038,11.43
1400000US06037262400,6037262400,2021,3059,11.33
1400000US06037262501,6037262501,2021,3785,11.35
