geoid,geoid20,year,denom_total_pop,pollution_burden_score
1400000US06037240600,6037240600,2014,4932,5.6500001
1400000US06037240700,6037240700,2014,6161,6.2600002
1400000US06037240800,6037240800,2014,4377,5.71
1400000US06037240901,6037240901,2014,1844,5.6700001
1400000US06037240902,6037240902,2014,3776,5.6700001
1400000US06037241001,6037241001,2014,4285,6.4299998
1400000US06037241002,6037241002,2014,3606,6.5100002
1400000US06037241110,6037241110,2014,3074,5.4200001
1400000US06037241120,6037241120,2014,4564,6.1900001
1400000US06037241201,6037241201,2014,2898,5.8000002
1400000US06037241202,6037241202,2014,4943,6.3899999
1400000US06037241300,6037241300,2014,2313,6.02
1400000US06037241400,6037241400,2014,3285,5.9400001
1400000US06037242000,6037242000,2014,3938,5.8699999
1400000US06037242100,6037242100,2014,3387,6.5599999
1400000US06037242201,6037242201,2014,3301,6.4000001
1400000US06037242202,6037242202,2014,3253,6.4000001
1400000US06037242300,6037242300,2014,4586,5.8699999
1400000US06037242600,6037242600,2014,4409,6.4499998
1400000US06037242700,6037242700,2014,5273,6.1799998
1400000US06037243001,6037243001,2014,3264,6.29
1400000US06037243002,6037243002,2014,3690,6.29
1400000US06037243100,6037243100,2014,5165,6.71
1400000US06037261102,6037261102,2014,4362,4.25
1400000US06037261103,6037261103,2014,1088,4.96
1400000US06037261104,6037261104,2014,2405,4.96
1400000US06037261200,6037261200,2014,4341,4.5100002
1400000US06037262100,6037262100,2014,3586,5.4299998
1400000US06037262200,6037262200,2014,4675,6.3800001
1400000US06037262301,6037262301,2014,2744,5.79
1400000US06037262302,6037262302,2014,2818,4.7399998
1400000US06037262303,6037262303,2014,3290,3.3499999
1400000US06037262400,6037262400,2014,3233,3.53
1400000US06037262501,6037262501,2014,3662,4.4299998
1400000US06037262601,6037262601,2014,3577,2.6099999
1400000US06037262604,6037262604,2014,6092,4.9499998
1400000US06037262704,6037262704,2014,3567,5.4499998
1400000US06037262706,6037262706,2014,3563,4.8400002
1400000US06037262802,6037262802,2014,3759,4.4699998
1400000US06037264000,6037264000,2014,3358,4.0900002
1400000US06037264102,6037264102,2014,2873,4.98
1400000US06037264103,6037264103,2014,2319,5.1700001
1400000US06037264303,6037264303,2014,2394,5.5500002
1400000US06037264304,6037264304,2014,2252,5.5500002
1400000US06037264305,6037264305,2014,4525,4.6999998
1400000US06037264306,6037264306,2014,1199,4.6999998
1400000US06037265100,6037265100,2014,2489,5.6999998
1400000US06037265201,6037265201,2014,2608,5.8800001
1400000US06037265203,6037265203,2014,1946,6.0500002
1400000US06037265204,6037265204,2014,1665,6.0500002
1400000US06037265301,6037265301,2014,9344,5.6700001
1400000US06037265303,6037265303,2014,4523,4.8299999
1400000US06037265304,6037265304,2014,3570,5.02
1400000US06037265306,6037265306,2014,1225,5.6399999
1400000US06037265307,6037265307,2014,2857,5.6399999
1400000US06037265410,6037265410,2014,1620,5.5100002
1400000US06037265420,6037265420,2014,1811,5.3000002
1400000US06037265521,6037265521,2014,1446,5.7399998
1400000US06037265522,6037265522,2014,2788,5.7399998
1400000US06037265523,6037265523,2014,2011,6.1700001
1400000US06037265524,6037265524,2014,2548,6.1700001
1400000US06037265601,6037265601,2014,2890,4.9400001
1400000US06037265602,6037265602,2014,3042,5.8600001
1400000US06037265701,6037265701,2014,3283,5.4699998
1400000US06037265702,6037265702,2014,1437,5.4699998
1400000US06037267101,6037267101,2014,2671,5.3800001
1400000US06037267102,6037267102,2014,3416,5.3800001
1400000US06037267201,6037267201,2014,3020,6.2399998
1400000US06037267202,6037267202,2014,2899,6.2399998
1400000US06037267300,6037267300,2014,3680,6.6599998
1400000US06037267403,6037267403,2014,2872,6.3000002
1400000US06037267404,6037267404,2014,2806,6.25
1400000US06037267405,6037267405,2014,2282,5.9299998
1400000US06037267406,6037267406,2014,2298,5.9299998
1400000US06037267502,6037267502,2014,3243,6.5500002
1400000US06037267503,6037267503,2014,2341,6.4099998
1400000US06037267504,6037267504,2014,3038,6.4099998
1400000US06037267600,6037267600,2014,2549,6.9099998
1400000US06037267700,6037267700,2014,2990,6.6100001
1400000US06037267800,6037267800,2014,2917,5.96
1400000US06037267901,6037267901,2014,2428,5.3400002
1400000US06037267902,6037267902,2014,3375,5.4299998
1400000US06037269000,6037269000,2014,5138,5.7800002
1400000US06037269100,6037269100,2014,4359,4.79
1400000US06037269300,6037269300,2014,3885,5.6999998
1400000US06037269500,6037269500,2014,4043,4.48
1400000US06037269601,6037269601,2014,3413,6.5799999
1400000US06037269602,6037269602,2014,3252,5.0900002
1400000US06037269700,6037269700,2014,4085,7.1100001
1400000US06037269800,6037269800,2014,3458,5.6199999
1400000US06037269903,6037269903,2014,3650,5.4499998
1400000US06037269905,6037269905,2014,2423,5.8499999
1400000US06037269906,6037269906,2014,2878,4.9699998
1400000US06037269907,6037269907,2014,2761,5.4299998
1400000US06037269908,6037269908,2014,1937,5.27
1400000US06037269909,6037269909,2014,1965,5.27
1400000US06037270101,6037270101,2014,2894,6.4200001
1400000US06037270102,6037270102,2014,1518,6.4200001
1400000US06037270200,6037270200,2014,3761,7.3400002
1400000US06037270300,6037270300,2014,2364,7.1300001
1400000US06037271100,6037271100,2014,2449,6.02
1400000US06037271200,6037271200,2014,2525,6.1300001
1400000US06037271300,6037271300,2014,4506,6.1999998
1400000US06037271400,6037271400,2014,3391,4.6199999
1400000US06037271500,6037271500,2014,2937,4.4200001
1400000US06037271600,6037271600,2014,4475,5.6900001
1400000US06037271702,6037271702,2014,4134,5.96
1400000US06037271703,6037271703,2014,2660,5.6100001
1400000US06037271704,6037271704,2014,3190,5.6100001
1400000US06037271801,6037271801,2014,3635,5.6300001
1400000US06037271803,6037271803,2014,2340,5.1399999
1400000US06037271804,6037271804,2014,3571,5.1399999
1400000US06037271901,6037271901,2014,3087,5.5500002
1400000US06037271902,6037271902,2014,3877,4.7800002
1400000US06037272100,6037272100,2014,4354,4.8200002
1400000US06037272201,6037272201,2014,2411,4.5900002
1400000US06037272202,6037272202,2014,3378,5.0300002
1400000US06037272301,6037272301,2014,2941,5.5100002
1400000US06037272302,6037272302,2014,4074,5.3000002
1400000US06037273100,6037273100,2014,2197,5.3200002
1400000US06037273200,6037273200,2014,3711,5.4000001
1400000US06037273300,6037273300,2014,3695,4.48
1400000US06037273403,6037273403,2014,2056,3.9100001
1400000US06037273404,6037273404,2014,1116,3.9100001
1400000US06037273502,6037273502,2014,2884,4.6399999
1400000US06037273600,6037273600,2014,2413,5.5900002
1400000US06037273700,6037273700,2014,2801,5.4499998
1400000US06037273800,6037273800,2014,3107,6.1500001
1400000US06037273902,6037273902,2014,4227,5.1799998
1400000US06037274100,6037274100,2014,4418,6.4299998
1400000US06037274202,6037274202,2014,4337,4.5500002
1400000US06037275101,6037275101,2014,1158,6.02
1400000US06037275102,6037275102,2014,4245,6.0300002
1400000US06037275200,6037275200,2014,3887,5.25
1400000US06037275311,6037275311,2014,4993,5.7800002
1400000US06037275312,6037275312,2014,2181,6.46
1400000US06037275313,6037275313,2014,2594,6.46
1400000US06037275400,6037275400,2014,3349,6.3499999
1400000US06037275500,6037275500,2014,5207,5.1199999
1400000US06037275603,6037275603,2014,2711,6.5599999
1400000US06037275604,6037275604,2014,3867,6.6700001
1400000US06037275605,6037275605,2014,2602,6.6700001
1400000US06037276000,6037276000,2014,5396,5.8899999
1400000US06037276101,6037276101,2014,1858,5.8600001
1400000US06037276102,6037276102,2014,3734,5.8600001
1400000US06037276400,6037276400,2014,4009,4.5700002
1400000US06037276500,6037276500,2014,5063,5.8899999
1400000US06037276601,6037276601,2014,3838,5.52
1400000US06037276605,6037276605,2014,2747,4.46
1400000US06037276606,6037276606,2014,2505,4.46
1400000US06037276607,6037276607,2014,2271,5.1100001
1400000US06037276608,6037276608,2014,1711,5.1100001
1400000US06037277000,6037277000,2014,5395,5.8499999
1400000US06037277100,6037277100,2014,3004,6.9699998
1400000US06037277200,6037277200,2014,2490,6.29
1400000US06037277400,6037277400,2014,1533,6.6999998
1400000US06037278001,6037278001,2014,2458,5.6100001
1400000US06037278102,6037278102,2014,3158,5.0300002
1400000US06037291110,6037291110,2014,3510,6.4699998
1400000US06037291120,6037291120,2014,2210,6.71
1400000US06037291130,6037291130,2014,3582,7.5300002
1400000US06037291210,6037291210,2014,4967,8.46
1400000US06037291220,6037291220,2014,3353,8.79
1400000US06037291300,6037291300,2014,2601,8.5699997
1400000US06037292001,6037292001,2014,5770,7.8499999
1400000US06037292002,6037292002,2014,766,7.8499999
1400000US06037293203,6037293203,2014,2882,5.8800001
1400000US06037293204,6037293204,2014,3745,5.8800001
1400000US06037293205,6037293205,2014,4071,5.52
1400000US06037293206,6037293206,2014,2671,5.52
1400000US06037293301,6037293301,2014,2805,5.1599998
1400000US06037293302,6037293302,2014,4720,5.3299999
1400000US06037293304,6037293304,2014,4178,5.6500001
1400000US06037293306,6037293306,2014,2143,6.1100001
1400000US06037293307,6037293307,2014,2306,6.02
1400000US06037294110,6037294110,2014,4140,6.5500002
1400000US06037294120,6037294120,2014,2370,6.3200002
1400000US06037294200,6037294200,2014,4951,5.9699998
1400000US06037294301,6037294301,2014,2448,5.9699998
1400000US06037294302,6037294302,2014,4754,5.8800001
1400000US06037294410,6037294410,2014,4579,6.3099999
1400000US06037294421,6037294421,2014,2950,6.4699998
1400000US06037294510,6037294510,2014,4214,5.0100002
1400000US06037294520,6037294520,2014,3564,5.4000001
1400000US06037294610,6037294610,2014,4065,6.0799999
1400000US06037294620,6037294620,2014,4219,6.5100002
1400000US06037294701,6037294701,2014,3019,6.8499999
1400000US06037294810,6037294810,2014,3991,5.2600002
1400000US06037294820,6037294820,2014,3579,5.2199998
1400000US06037294830,6037294830,2014,3707,6.04
1400000US06037294900,6037294900,2014,3265,6.1500001
1400000US06037295103,6037295103,2014,4875,5.9899998
1400000US06037296210,6037296210,2014,3019,5.9499998
1400000US06037296220,6037296220,2014,4307,5.6900001
1400000US06037296300,6037296300,2014,4221,5.5700002
1400000US06037296401,6037296401,2014,3191,3.1500001
1400000US06037296402,6037296402,2014,3091,4.5100002
1400000US06037296500,6037296500,2014,3910,6.0300002
1400000US06037296600,6037296600,2014,5218,5.5900002
1400000US06037296901,6037296901,2014,4127,4.6999998
1400000US06037296902,6037296902,2014,3851,5.0900002
1400000US06037297001,6037297001,2014,2527,3.5699999
1400000US06037297002,6037297002,2014,2834,3.5799999
1400000US06037297110,6037297110,2014,4679,5.5300002
1400000US06037297120,6037297120,2014,3187,5.2399998
1400000US06037297201,6037297201,2014,3475,4.9200001
1400000US06037297202,6037297202,2014,3423,4.0500002
1400000US06037297300,6037297300,2014,2374,3.53
1400000US06037297400,6037297400,2014,3603,3.49
1400000US06037297501,6037297501,2014,2699,4.9099998
1400000US06037297502,6037297502,2014,2442,4.9099998
1400000US06037297601,6037297601,2014,2660,5.2199998
1400000US06037297602,6037297602,2014,3503,5.2800002
1400000US06037300100,6037300100,2014,6002,4.29
1400000US06037300200,6037300200,2014,5606,4.4499998
1400000US06037300301,6037300301,2014,6140,5.0700002
1400000US06037300400,6037300400,2014,5740,6.3699999
1400000US06037300501,6037300501,2014,3664,5.3499999
1400000US06037300503,6037300503,2014,3943,5.48
1400000US06037300601,6037300601,2014,2648,5.5300002
1400000US06037300602,6037300602,2014,5578,5.54
1400000US06037300701,6037300701,2014,6144,5.6599998
1400000US06037300702,6037300702,2014,5604,6.23
1400000US06037300800,6037300800,2014,6947,6.5700002
1400000US06037300901,6037300901,2014,6463,6.3099999
1400000US06037300902,6037300902,2014,1998,6.5
1400000US06037301000,6037301000,2014,4841,6.8000002
1400000US06037301100,6037301100,2014,6491,6.6399999
1400000US06037301203,6037301203,2014,4368,6.2800002
1400000US06037301204,6037301204,2014,4990,6.6399999
1400000US06037301205,6037301205,2014,2209,6.4400001
1400000US06037301206,6037301206,2014,5363,7.4499998
1400000US06037301300,6037301300,2014,2016,6.1100001
1400000US06037301400,6037301400,2014,3865,6.0599999
1400000US06037301501,6037301501,2014,1902,6.4099998
1400000US06037301502,6037301502,2014,6951,7.27
1400000US06037301601,6037301601,2014,6198,8.8900003
1400000US06037301602,6037301602,2014,3828,8.6400003
1400000US06037301701,6037301701,2014,2849,8.71
1400000US06037301702,6037301702,2014,5556,8.79
1400000US06037301801,6037301801,2014,4079,7.8400002
1400000US06037301802,6037301802,2014,3578,7.48
1400000US06037301901,6037301901,2014,3268,7.3699999
1400000US06037301902,6037301902,2014,4542,7.3699999
1400000US06037302002,6037302002,2014,3532,6.7399998
1400000US06037302003,6037302003,2014,3578,6.2600002
1400000US06037302004,6037302004,2014,4214,6.46
1400000US06037302102,6037302102,2014,6439,6.4899998
1400000US06037302103,6037302103,2014,5504,5.79
1400000US06037302104,6037302104,2014,3917,6.9200001
1400000US06037302201,6037302201,2014,3856,6.21
1400000US06037302202,6037302202,2014,5254,6.8099999
1400000US06037302301,6037302301,2014,3790,8.0600004
1400000US06037302302,6037302302,2014,4895,7.98
1400000US06037302401,6037302401,2014,5944,8.1599998
1400000US06037302503,6037302503,2014,4330,6.5700002
1400000US06037302504,6037302504,2014,4234,6.7800002
1400000US06037302505,6037302505,2014,3749,7.6399999
1400000US06037302506,6037302506,2014,3534,6.6500001
1400000US06037310100,6037310100,2014,5849,6.8499999
1400000US06037310201,6037310201,2014,5466,5.2399998
1400000US06037310202,6037310202,2014,4985,5.52
1400000US06037310300,6037310300,2014,2987,5.6700001
1400000US06037310400,6037310400,2014,3379,7.3400002
1400000US06037310501,6037310501,2014,3205,7.27
1400000US06037310601,6037310601,2014,5716,7.6300001
1400000US06037310602,6037310602,2014,2655,6.29
1400000US06037310701,6037310701,2014,2361,7.4899998
1400000US06037310703,6037310703,2014,5038,7.96
1400000US06037310704,6037310704,2014,3343,7.23
1400000US06037310705,6037310705,2014,3760,7.23
1400000US06037310800,6037310800,2014,4909,7.6199999
1400000US06037310900,6037310900,2014,6870,7.4899998
1400000US06037311000,6037311000,2014,3755,6.5300002
1400000US06037311100,6037311100,2014,3897,6.6399999
1400000US06037311200,6037311200,2014,3138,5.8000002
1400000US06037311300,6037311300,2014,3811,5.7399998
1400000US06037311400,6037311400,2014,2274,6.1199999
1400000US06037311500,6037311500,2014,5633,6.0500002
1400000US06037311601,6037311601,2014,4391,7.0300002
1400000US06037311602,6037311602,2014,2858,7.0300002
1400000US06037311700,6037311700,2014,6137,7.7199998
1400000US06037311801,6037311801,2014,3112,8.0500002
1400000US06037311802,6037311802,2014,3813,7.75
1400000US06037320101,6037320101,2014,2558,6.0799999
1400000US06037320102,6037320102,2014,4586,6.0799999
1400000US06037320201,6037320201,2014,3756,6
1400000US06037320202,6037320202,2014,5797,6.27
1400000US06037320300,6037320300,2014,6948,6.04
1400000US06037400205,6037400205,2014,3760,5.4699998
1400000US06037400206,6037400206,2014,4820,5.77
1400000US06037400207,6037400207,2014,4441,5.2600002
1400000US06037400208,6037400208,2014,705,5.4699998
1400000US06037400209,6037400209,2014,5749,5.4699998
1400000US06037400304,6037400304,2014,6714,7.8000002
1400000US06037400402,6037400402,2014,4125,5.4499998
1400000US06037400403,6037400403,2014,4260,6.0599999
1400000US06037400404,6037400404,2014,4453,4.5900002
1400000US06037400501,6037400501,2014,2667,4.5900002
1400000US06037400602,6037400602,2014,4719,7.1700001
1400000US06037400603,6037400603,2014,5249,7.3299999
1400000US06037400605,6037400605,2014,3961,6.1700001
1400000US06037400801,6037400801,2014,6526,6.3499999
1400000US06037401001,6037401001,2014,3140,4.1799998
1400000US06037401002,6037401002,2014,3973,4.8200002
1400000US06037401101,6037401101,2014,5663,6.0300002
1400000US06037401102,6037401102,2014,3101,5.6999998
1400000US06037401201,6037401201,2014,3110,6.5599999
1400000US06037401202,6037401202,2014,4371,7.1599998
1400000US06037401203,6037401203,2014,5216,6.5
1400000US06037401303,6037401303,2014,2155,7.4000001
1400000US06037401304,6037401304,2014,4812,7.8800001
1400000US06037401311,6037401311,2014,6521,8.3100004
1400000US06037401312,6037401312,2014,5575,7.4200001
1400000US06037401500,6037401500,2014,6067,8.0200005
1400000US06037401601,6037401601,2014,5034,6.71
1400000US06037401602,6037401602,2014,5282,6.8499999
1400000US06037401705,6037401705,2014,3367,6.25
1400000US06037401706,6037401706,2014,4335,7.1500001
1400000US06037401707,6037401707,2014,6438,7.0100002
